	chrom	start	end	Name	gieStain
3786	NC_017628.1	3957967	3958461	yrhA	.
3787	NC_017628.1	3958911	3959195	yrhB	.
3788	NC_017628.1	3959233	3960966	ggt	.
3789	NC_017628.1	3961086	3961526	yhhA	.
3790	NC_017628.1	3961513	3962256	ugpQ	.
3791	NC_017628.1	3962253	3963323	ugpC	.
3792	NC_017628.1	3963325	3964170	ugpE	.
3793	NC_017628.1	3964167	3965054	ugpA	.
3794	NC_017628.1	3965152	3966468	ugpB	.
3795	NC_017628.1	3966865	3967578	livF	.
3796	NC_017628.1	3967580	3968347	livG	.
3797	NC_017628.1	3968344	3969621	livM	.
3798	NC_017628.1	3969618	3970544	livH	.
3799	NC_017628.1	3970592	3971701	livK	.
3800	NC_017628.1	3972125	3972508	panM	.
3801	NC_017628.1	3972696	3973799	livJ	.
3802	NC_017628.1	3974734	3975135	ECOK1_RS20115	.
3803	NC_017628.1	3975142	3975627	ECOK1_RS20120	.
3804	NC_017628.1	3975644	3976390	ECOK1_RS20125	.
3805	NC_017628.1	3976383	3977237	ECOK1_RS20130	.
3806	NC_017628.1	3977239	3978159	ECOK1_RS20135	.
3807	NC_017628.1	3978159	3979043	dapA	.
3808	NC_017628.1	3979147	3980001	rpoH	.
3809	NC_017628.1	3980246	3981304	ftsX	.
3810	NC_017628.1	3981297	3981965	ftsE	.
3811	NC_017628.1	3981968	3983464	ftsY	.
3812	NC_017628.1	3983614	3984210	rsmD	.
3813	NC_017628.1	3984200	3984469	yhhL	.
3814	NC_017628.1	3984472	3984831	yhhM	.
3815	NC_017628.1	3984972	3985598	yhhN	.
3816	NC_017628.1	3985672	3987870	zntA	.
3817	NC_017628.1	3988139	3988384	tusA	.
3818	NC_017628.1	3988605	3989270	yhhQ	.
3819	NC_017628.1	3989343	3989900	dcrB	.
3820	NC_017628.1	3989904	3991154	yhhS	.
3821	NC_017628.1	3991253	3992302	yhhT	.
3822	NC_017628.1	3992357	3992944	acpT	.
3823	NC_017628.1	3993055	3994629	nikA	.
3824	NC_017628.1	3994629	3995573	nikB	.
3825	NC_017628.1	3995570	3996403	nikC	.
3826	NC_017628.1	3996403	3997167	nikD	.
3827	NC_017628.1	3997164	3997970	nikE	.
3828	NC_017628.1	3997976	3998377	nikR	.
3829	NC_017628.1	3998576	3999322	ECOK1_RS20250	.
3830	NC_017628.1	3999347	3999820	ECOK1_RS20255	.
3831	NC_017628.1	3999817	4000098	ECOK1_RS20260	.
3832	NC_017628.1	4000175	4001533	ECOK1_RS20265	.
3833	NC_017628.1	4001526	4003034	ECOK1_RS20270	.
3834	NC_017628.1	4003024	4003293	ECOK1_RS20275	.
3835	NC_017628.1	4003325	4004176	ECOK1_RS20280	.
3836	NC_017628.1	4004286	4005410	yhhJ	.
3837	NC_017628.1	4005410	4008145	rbbA	.
3838	NC_017628.1	4008142	4009209	yhiI	.
3839	NC_017628.1	4009272	4009385	yhiY	.
3840	NC_017628.1	4009943	4010995	yhiM	.
3841	NC_017628.1	4011082	4012275	yhiN	.
3842	NC_017628.1	4012507	4014006	pitA	.
3843	NC_017628.1	4014077	4014412	uspB	.
3844	NC_017628.1	4014803	4015237	uspA	.
3845	NC_017628.1	4015554	4017023	dtpB	.
3846	NC_017628.1	4017072	4017824	rsmJ	.
3847	NC_017628.1	4017832	4019874	prlC	.
3848	NC_017628.1	4020077	4020919	rlmJ	.
3849	NC_017628.1	4020991	4022343	gorA	.
3850	NC_017628.1	4022397	4022480	dinQ	.
3851	NC_017628.1	4023014	4023439	arsC	.
3852	NC_017628.1	4024623	4025189	slp	.
3853	NC_017628.1	4025342	4025872	dctR	.
3854	NC_017628.1	4025929	4026957	chuS	.
3855	NC_017628.1	4027006	4028988	chuA	.
3856	NC_017628.1	4029672	4030586	chuT	.
3857	NC_017628.1	4030606	4031943	hutW	.
3858	NC_017628.1	4031956	4032450	hutX	.
3859	NC_017628.1	4032450	4033073	chuY	.
3860	NC_017628.1	4033122	4034114	shuU	.
3861	NC_017628.1	4034111	4034881	ECOK1_RS20415	.
3862	NC_017628.1	4034933	4035580	yhiD	.
3863	NC_017628.1	4035644	4035970	hdeB	.
3864	NC_017628.1	4036086	4036418	hdeA	.
3865	NC_017628.1	4036673	4037245	hdeD	.
3866	NC_017628.1	4038044	4038571	gadE	.
3867	NC_017628.1	4038521	4038850	ECOK1_RS20445	.
3868	NC_017628.1	4038910	4040067	mdtE	.
3869	NC_017628.1	4040092	4043205	mdtF	.
3870	NC_017628.1	4043568	4044296	gadW	.
3871	NC_017628.1	4044665	4045489	gadX	.
3872	NC_017628.1	4045857	4047257	gadA	.
3873	NC_017628.1	4047468	4048865	ccp	.
3874	NC_017628.1	4049270	4050919	treF	.
3875	NC_017628.1	4050970	4051572	yhjB	.
3876	NC_017628.1	4052092	4052991	rcdB	.
3877	NC_017628.1	4053040	4054053	yhjD	.
3878	NC_017628.1	4054446	4055768	yhjE	.
3879	NC_017628.1	4055809	4057869	yhjG	.
3880	NC_017628.1	4057939	4058706	pdeH	.
3881	NC_017628.1	4058938	4059867	kdgK	.
3882	NC_017628.1	4059963	4061459	yhjJ	.
3883	NC_017628.1	4061679	4062965	dctA	.
3884	NC_017628.1	4063148	4065136	hmsP	.
3885	NC_017628.1	4065218	4068691	bcsC	.
3886	NC_017628.1	4068673	4069779	bcsZ	.
3887	NC_017628.1	4069786	4072125	bcsB	.
3888	NC_017628.1	4072136	4074754	bcsA	.
3889	NC_017628.1	4074751	4075503	bcsQ	.
3890	NC_017628.1	4075515	4075703	bcsR	.
3891	NC_017628.1	4075976	4077547	bcsE	.
3892	NC_017628.1	4077544	4077735	bcsF	.
3893	NC_017628.1	4077732	4079411	bcsG	.
3894	NC_017628.1	4079497	4079604	ECOK1_RS27235	.
3895	NC_017628.1	4079980	4080087	ECOK1_RS28580	.
3896	NC_017628.1	4080462	4080569	ECOK1_RS27250	.
3897	NC_017628.1	4081045	4082316	yhjV	.
3898	NC_017628.1	4082346	4083350	dppF	.
3899	NC_017628.1	4083347	4084330	dppD	.
3900	NC_017628.1	4084341	4085243	dppC	.
3901	NC_017628.1	4085253	4086272	dppB	.
3902	NC_017628.1	4086423	4088030	dppA	.
3903	NC_017628.1	4088774	4088850	ECOK1_RS20645	.
3904	NC_017628.1	4088939	4090630	eptB	.
3905	NC_017628.1	4090954	4092162	yhjX	.
3906	NC_017628.1	4092391	4093089	yhjY	.
3907	NC_017628.1	4093247	4093810	tag	.
3908	NC_017628.1	4093807	4094247	yiaC	.
3909	NC_017628.1	4094216	4096549	bisC	.
3910	NC_017628.1	4096702	4097361	yiaD	.
3911	NC_017628.1	4097465	4098439	ghrB	.
3912	NC_017628.1	4098489	4099199	yiaF	.
3913	NC_017628.1	4099633	4099923	yiaG	.
3914	NC_017628.1	4100204	4100416	cspA	.
3915	NC_017628.1	4100556	4100627	ECOK1_RS29235	.
3916	NC_017628.1	4100604	4100756	hokA	.
3917	NC_017628.1	4101079	4103148	glyS	.
3918	NC_017628.1	4103158	4104069	glyQ	.
3919	NC_017628.1	4104164	4104463	ysaB	.
3920	NC_017628.1	4104638	4105633	wecH	.
3921	NC_017628.1	4105675	4106112	yiaA	.
3922	NC_017628.1	4106158	4106499	yiaB	.
3923	NC_017628.1	4106668	4108122	xylB	.
3924	NC_017628.1	4108194	4109516	xylA	.
3925	NC_017628.1	4109882	4110874	xylF	.
3926	NC_017628.1	4110952	4112493	xylG	.
3927	NC_017628.1	4112471	4113652	xylH	.
3928	NC_017628.1	4113730	4114908	xylR	.
3929	NC_017628.1	4115016	4115840	bax	.
3930	NC_017628.1	4116160	4118190	malS	.
3931	NC_017628.1	4118368	4119621	avtA	.
3932	NC_017628.1	4119773	4120246	ysaA	.
3933	NC_017628.1	4120348	4121196	yiaJ	.
3934	NC_017628.1	4121397	4122395	yiaK	.
3935	NC_017628.1	4122407	4122871	yiaL	.
3936	NC_017628.1	4122894	4123814	ECOK1_RS20810	.
3937	NC_017628.1	4123928	4124395	yiaM	.
3938	NC_017628.1	4124398	4125675	yiaN	.
3939	NC_017628.1	4125688	4126674	yiaO	.
3940	NC_017628.1	4126678	4128174	lyxK	.
3941	NC_017628.1	4128171	4128833	ulaD	.
3942	NC_017628.1	4128826	4129686	sgbU	.
3943	NC_017628.1	4129680	4130375	araD	.
3944	NC_017628.1	4130422	4131960	aldB	.
3945	NC_017628.1	4132068	4133363	ECOK1_RS20855	.
3946	NC_017628.1	4133493	4134644	yiaY	.
3947	NC_017628.1	4134835	4136679	selB	.
3948	NC_017628.1	4136676	4138067	selA	.
3949	NC_017628.1	4138165	4138773	yibF	.
3950	NC_017628.1	4138844	4139980	yibH	.
3951	NC_017628.1	4139983	4140345	yibI	.
3952	NC_017628.1	4140881	4142794	mtlA	.
3953	NC_017628.1	4143113	4144261	mtlD	.
3954	NC_017628.1	4144261	4144848	mtlR	.
3955	NC_017628.1	4144859	4145068	yibT	.
3956	NC_017628.1	4145352	4145714	yibL	.
3957	NC_017628.1	4147000	4151751	ECOK1_RS20925	.
3958	NC_017628.1	4152161	4153816	lldP	.
3959	NC_017628.1	4153816	4154592	lldR	.
3960	NC_017628.1	4154589	4155779	lldD	.
3961	NC_017628.1	4155827	4156300	trmL	.
3962	NC_017628.1	4156355	4157176	cysE	.
3963	NC_017628.1	4157256	4158275	gpsA	.
3964	NC_017628.1	4158275	4158742	secB	.
3965	NC_017628.1	4158806	4159057	grxC	.
3966	NC_017628.1	4159198	4159629	yibN	.
3967	NC_017628.1	4159874	4161418	gpmM	.
3968	NC_017628.1	4161452	4162711	envC	.
3969	NC_017628.1	4162715	4163674	yibQ	.
3970	NC_017628.1	4163661	4164695	waaH	.
3971	NC_017628.1	4164934	4165959	tdh	.
3972	NC_017628.1	4165969	4167165	kbl	.
3973	NC_017628.1	4167379	4168311	rfaD	.
3974	NC_017628.1	4168321	4169367	rfaF	.
3975	NC_017628.1	4169371	4170351	rfaC	.
3976	NC_017628.1	4170421	4171674	ECOK1_RS21020	.
3977	NC_017628.1	4171720	4172703	ECOK1_RS21025	.
3978	NC_017628.1	4172785	4173813	ECOK1_RS21030	.
3979	NC_017628.1	4173839	4174531	rfaY	.
3980	NC_017628.1	4174541	4175536	ECOK1_RS21040	.
3981	NC_017628.1	4175553	4176569	waaO	.
3982	NC_017628.1	4176585	4177382	rfaP	.
3983	NC_017628.1	4177375	4178499	waaG	.
3984	NC_017628.1	4178496	4179554	rfaQ	.
3985	NC_017628.1	4179967	4181244	waaA	.
3986	NC_017628.1	4181252	4181731	coaD	.
3987	NC_017628.1	4181770	4182579	mutM	.
3988	NC_017628.1	4182677	4182844	rpmG	.
3989	NC_017628.1	4182865	4183101	rpmB	.
3990	NC_017628.1	4183318	4183986	radC	.
3991	NC_017628.1	4184158	4185378	coaBC	.
3992	NC_017628.1	4185356	4185814	dut	.
3993	NC_017628.1	4185921	4186517	slmA	.
3994	NC_017628.1	4186554	4187195	pyrE	.
3995	NC_017628.1	4187261	4187977	rph	.
3996	NC_017628.1	4188104	4188967	yicC	.
3997	NC_017628.1	4189189	4190013	dinD	.
3998	NC_017628.1	4190305	4190922	yicG	.
3999	NC_017628.1	4190919	4192601	ligB	.
4000	NC_017628.1	4192859	4193482	gmk	.
4001	NC_017628.1	4193537	4193812	rpoZ	.
4002	NC_017628.1	4193831	4195939	spoT	.
4003	NC_017628.1	4195946	4196635	trmH	.
4004	NC_017628.1	4196641	4198722	recG	.
4005	NC_017628.1	4198756	4199961	gltS	.
4006	NC_017628.1	4200241	4201632	xanP	.
4007	NC_017628.1	4201753	4203462	yicH	.
4008	NC_017628.1	4203506	4204186	ECOK1_RS21180	.
4009	NC_017628.1	4204167	4205099	ECOK1_RS21185	.
4010	NC_017628.1	4205147	4206007	ECOK1_RS21190	.
4011	NC_017628.1	4206088	4206939	ECOK1_RS21195	.
4012	NC_017628.1	4206951	4208042	ECOK1_RS21200	.
4013	NC_017628.1	4208067	4208381	ECOK1_RS21205	.
4014	NC_017628.1	4208399	4208869	ECOK1_RS21210	.
4015	NC_017628.1	4208896	4210449	ECOK1_RS21215	.
4016	NC_017628.1	4210744	4213062	yicI	.
4017	NC_017628.1	4213072	4214454	yicJ	.
4018	NC_017628.1	4214747	4214841	ECOK1_RS21230	.
4019	NC_017628.1	4214894	4215931	rhuM	.
4020	NC_017628.1	4216501	4216869	ECOK1_RS21245	.
4021	NC_017628.1	4217166	4218089	yicL	.
4022	NC_017628.1	4218093	4218911	nlpA	.
4023	NC_017628.1	4219133	4219426	yicS	.
4024	NC_017628.1	4219467	4220657	nepI	.
4025	NC_017628.1	4220868	4221320	yicN	.
4026	NC_017628.1	4221373	4222707	adeQ	.
4027	NC_017628.1	4222882	4224648	adeD	.
4028	NC_017628.1	4224695	4226086	uhpT	.
4029	NC_017628.1	4226224	4227543	uhpC	.
4030	NC_017628.1	4227553	4229055	uhpB	.
4031	NC_017628.1	4229055	4229645	uhpA	.
4032	NC_017628.1	4229718	4230008	ilvN	.
4033	NC_017628.1	4230012	4231700	ilvB	.
4034	NC_017628.1	4231806	4231904	ivbL	.
4035	NC_017628.1	4232149	4232223	ysdE	.
4036	NC_017628.1	4232305	4233489	emrD	.
4037	NC_017628.1	4233497	4233994	yidF	.
4038	NC_017628.1	4233991	4234353	yidG	.
4039	NC_017628.1	4234343	4234690	yidH	.
4040	NC_017628.1	4236239	4237954	yidK	.
4041	NC_017628.1	4238121	4238987	yidL	.
4042	NC_017628.1	4239077	4240738	yidE	.
4043	NC_017628.1	4240935	4241363	ibpB	.
4044	NC_017628.1	4241475	4241888	ibpA	.
4045	NC_017628.1	4242194	4242526	yidQ	.
4046	NC_017628.1	4242530	4243744	yidR	.
4047	NC_017628.1	4243845	4244945	cbrA	.
4048	NC_017628.1	4244906	4246243	dgoT	.
4049	NC_017628.1	4246318	4247466	dgoD	.
4050	NC_017628.1	4247463	4248080	dgoA	.
4051	NC_017628.1	4248064	4248942	dgoK	.
4052	NC_017628.1	4248939	4249628	dgoR	.
4053	NC_017628.1	4249907	4250563	ECOK1_RS21420	.
4054	NC_017628.1	4250607	4251419	yidA	.
4055	NC_017628.1	4251534	4251932	yidB	.
4056	NC_017628.1	4252172	4254586	gyrB	.
4057	NC_017628.1	4254615	4255688	recF	.
4058	NC_017628.1	4255688	4256788	dnaN	.
4059	NC_017628.1	4256793	4258196	dnaA	.
4060	NC_017628.1	4258493	4258573	ECOK1_RS28585	.
4061	NC_017628.1	4258803	4258943	rpmH	.
4062	NC_017628.1	4258960	4259319	rnpA	.
4063	NC_017628.1	4259283	4259540	yidD	.
4064	NC_017628.1	4259543	4261189	yidC	.
4065	NC_017628.1	4261295	4262659	mnmE	.
4066	NC_017628.1	4262901	4262975	tnaC	.
4067	NC_017628.1	4263196	4264611	tnaA	.
4068	NC_017628.1	4264703	4265950	tnaB	.
4069	NC_017628.1	4266082	4267257	mdtL	.
4070	NC_017628.1	4267232	4268191	yidZ	.
4071	NC_017628.1	4268348	4269097	yieE	.
4072	NC_017628.1	4269119	4269685	yieF	.
4073	NC_017628.1	4269738	4271075	adeP	.
4074	NC_017628.1	4271242	4271907	yieH	.
4075	NC_017628.1	4271974	4272447	cbrB	.
4076	NC_017628.1	4272529	4273251	yieK	.
4077	NC_017628.1	4274461	4276077	bglH	.
4078	NC_017628.1	4276163	4277557	bglB	.
4079	NC_017628.1	4277576	4279450	bglF	.
4080	NC_017628.1	4279584	4280420	bglG	.
4081	NC_017628.1	4280706	4281431	phoU	.
4082	NC_017628.1	4281446	4282219	pstB	.
4083	NC_017628.1	4282310	4283200	pstA	.
4084	NC_017628.1	4283200	4284159	pstC	.
4085	NC_017628.1	4284246	4285286	pstS	.
4086	NC_017628.1	4285600	4287429	glmS	.
4087	NC_017628.1	4287590	4288960	glmU	.
4088	NC_017628.1	4289314	4289733	atpC	.
4089	NC_017628.1	4289754	4291136	atpD	.
4090	NC_017628.1	4291163	4292026	atpG	.
4091	NC_017628.1	4292077	4293618	atpA	.
4092	NC_017628.1	4293631	4294164	atpH	.
4093	NC_017628.1	4294179	4294649	atpF	.
4094	NC_017628.1	4294711	4294950	atpE	.
4095	NC_017628.1	4294997	4295812	atpB	.
4096	NC_017628.1	4295821	4296201	atpI	.
4097	NC_017628.1	4296818	4297441	rsmG	.
4098	NC_017628.1	4297505	4299394	mnmG	.
4099	NC_017628.1	4299773	4300216	mioC	.
4100	NC_017628.1	4300306	4300764	asnC	.
4101	NC_017628.1	4300916	4301908	asnA	.
4102	NC_017628.1	4301913	4303364	viaA	.
4103	NC_017628.1	4303358	4304854	ravA	.
4104	NC_017628.1	4305077	4306945	kup	.
4105	NC_017628.1	4307112	4307531	rbsD	.
4106	NC_017628.1	4307539	4309044	rbsA	.
4107	NC_017628.1	4309049	4310014	rbsC	.
4108	NC_017628.1	4310039	4310929	rbsB	.
4109	NC_017628.1	4311055	4311984	rbsK	.
4110	NC_017628.1	4311988	4312980	rbsR	.
4111	NC_017628.1	4314396	4315088	yieP	.
4112	NC_017628.1	4315569	4317110	ECOK1_RS21725	.
4113	NC_017628.1	4317196	4317271	ECOK1_RS21730	.
4114	NC_017628.1	4317465	4320368	ECOK1_RS21735	.
4115	NC_017628.1	4320469	4320584	rrf	.
4116	NC_017628.1	4320638	4320714	ECOK1_RS21745	.
4117	NC_017628.1	4320723	4320798	ECOK1_RS21750	.
4118	NC_017628.1	4320894	4321733	hdfR	.
4119	NC_017628.1	4321852	4322190	maoP	.
4120	NC_017628.1	4322215	4323735	yifB	.
4121	NC_017628.1	4324088	4324186	ilvL	.
4122	NC_017628.1	4324273	4324323	ilvX	.
4123	NC_017628.1	4324326	4325972	ilvG	.
4124	NC_017628.1	4325969	4326232	ilvM	.
4125	NC_017628.1	4326252	4327181	ilvE	.
4126	NC_017628.1	4327246	4329096	ilvD	.
4127	NC_017628.1	4329099	4330643	ilvA	.
4128	NC_017628.1	4330640	4331530	ilvY	.
4129	NC_017628.1	4331680	4333155	ilvC	.
4130	NC_017628.1	4333201	4333482	ppiC	.
4131	NC_017628.1	4333569	4335590	rep	.
4132	NC_017628.1	4335637	4337121	gppA	.
4133	NC_017628.1	4337257	4338522	rhlB	.
4134	NC_017628.1	4338653	4338982	trxA	.
4135	NC_017628.1	4339123	4339224	rhoL	.
4136	NC_017628.1	4339309	4340568	rho	.
4137	NC_017628.1	4340808	4341911	wecA	.
4138	NC_017628.1	4341923	4342969	wzzE	.
4139	NC_017628.1	4343025	4344155	wecB	.
4140	NC_017628.1	4344152	4345414	wecC	.
4141	NC_017628.1	4345414	4346481	rffG	.
4142	NC_017628.1	4346500	4347381	rfbA	.
4143	NC_017628.1	4347359	4348033	rffC	.
4144	NC_017628.1	4348038	4349168	rffA	.
4145	NC_017628.1	4349170	4350420	wzxE	.
4146	NC_017628.1	4350417	4351496	rffT	.
4147	NC_017628.1	4351493	4352845	wzyE	.
4148	NC_017628.1	4352848	4353588	wecG	.
4149	NC_017628.1	4353779	4355164	yifK	.
4150	NC_017628.1	4355267	4355343	ECOK1_RS21915	.
4151	NC_017628.1	4355402	4355477	ECOK1_RS21920	.
4152	NC_017628.1	4355498	4355584	ECOK1_RS21925	.
4153	NC_017628.1	4355627	4355703	ECOK1_RS21930	.
4154	NC_017628.1	4355850	4357085	aslB	.
4155	NC_017628.1	4357243	4358898	aslA	.
4156	NC_017628.1	4359577	4360773	hemY	.
4157	NC_017628.1	4360776	4361975	hemX	.
4158	NC_017628.1	4361997	4362737	hemD	.
4159	NC_017628.1	4362734	4363675	hemC	.
4160	NC_017628.1	4364062	4366608	cyaA	.
4161	NC_017628.1	4366648	4366968	cyaY	.
4162	NC_017628.1	4367016	4368332	ECOK1_RS21975	.
4163	NC_017628.1	4368329	4369798	ECOK1_RS21980	.
4164	NC_017628.1	4369987	4370190	yifL	.
4165	NC_017628.1	4370227	4371051	dapF	.
4166	NC_017628.1	4371048	4371755	yigA	.
4167	NC_017628.1	4371752	4372648	xerC	.
4168	NC_017628.1	4372648	4373364	yigB	.
4169	NC_017628.1	4373448	4375610	uvrD	.
4170	NC_017628.1	4375655	4376557	ECOK1_RS22015	.
4171	NC_017628.1	4376640	4377404	yigE	.
4172	NC_017628.1	4377566	4377622	ysgD	.
4173	NC_017628.1	4377774	4378724	corA	.
4174	NC_017628.1	4378760	4379257	ECOK1_RS22035	.
4175	NC_017628.1	4379254	4380102	ECOK1_RS22040	.
4176	NC_017628.1	4380413	4381303	rarD	.
4177	NC_017628.1	4381355	4381822	yigI	.
4178	NC_017628.1	4381987	4382856	pldA	.
4179	NC_017628.1	4382981	4384810	recQ	.
4180	NC_017628.1	4384874	4385494	rhtC	.
4181	NC_017628.1	4385555	4386175	rhtB	.
4182	NC_017628.1	4386286	4387308	pldB	.
4183	NC_017628.1	4387316	4388116	yigL	.
4184	NC_017628.1	4388192	4389091	bioP	.
4185	NC_017628.1	4388979	4389932	metR	.
4186	NC_017628.1	4390050	4392311	metE	.
4187	NC_017628.1	4392480	4392725	ECOK1_RS29250	.
4188	NC_017628.1	4392800	4393057	ECOK1_RS22105	.
4189	NC_017628.1	4394672	4395229	ECOK1_RS22120	.
4190	NC_017628.1	4395271	4396779	ptsG	.
4191	NC_017628.1	4396830	4398827	tkt	.
4192	NC_017628.1	4398857	4399702	ECOK1_RS22135	.
4193	NC_017628.1	4399903	4400808	ECOK1_RS22140	.
4194	NC_017628.1	4400886	4402109	ECOK1_RS22145	.
4195	NC_017628.1	4402135	4402524	ECOK1_RS22150	.
4196	NC_017628.1	4402541	4403497	arcC	.
4197	NC_017628.1	4403490	4404914	ECOK1_RS22160	.
4198	NC_017628.1	4404911	4406470	fdrA	.
4199	NC_017628.1	4406565	4407425	ECOK1_RS22170	.
4200	NC_017628.1	4407431	4408099	ECOK1_RS22175	.
4201	NC_017628.1	4408356	4409165	ysgA	.
4202	NC_017628.1	4409427	4410191	udp	.
4203	NC_017628.1	4410226	4411716	ECOK1_RS22195	.
4204	NC_017628.1	4411729	4412235	ECOK1_RS22200	.
4205	NC_017628.1	4412252	4413226	ECOK1_RS22205	.
4206	NC_017628.1	4413251	4413880	ECOK1_RS22210	.
4207	NC_017628.1	4413870	4414874	ECOK1_RS22215	.
4208	NC_017628.1	4414898	4415665	ECOK1_RS22220	.
4209	NC_017628.1	4415882	4417309	rmuC	.
4210	NC_017628.1	4417404	4418159	ubiE	.
4211	NC_017628.1	4418173	4418778	ubiJ	.
4212	NC_017628.1	4418775	4420415	ubiB	.
4213	NC_017628.1	4420494	4420763	tatA	.
4214	NC_017628.1	4420767	4421282	tatB	.
4215	NC_017628.1	4421285	4422061	tatC	.
4216	NC_017628.1	4422103	4422885	tatD	.
4217	NC_017628.1	4422882	4423370	rfaH	.
4218	NC_017628.1	4423537	4425030	ubiD	.
4219	NC_017628.1	4425076	4425777	fre	.
4220	NC_017628.1	4426060	4427223	fadA	.
4221	NC_017628.1	4427233	4429422	fadB	.
4222	NC_017628.1	4429612	4430943	pepQ	.
4223	NC_017628.1	4430943	4431557	yigZ	.
4224	NC_017628.1	4431596	4433047	trkH	.
4225	NC_017628.1	4433059	4433604	hemG	.
4226	NC_017628.1	4433980	4435521	ECOK1_RS22315	.
4227	NC_017628.1	4435590	4435666	ECOK1_RS22320	.
4228	NC_017628.1	4435709	4435784	ECOK1_RS22325	.
4229	NC_017628.1	4435968	4438871	ECOK1_RS22330	.
4230	NC_017628.1	4438967	4439082	rrf	.
4231	NC_017628.1	4439185	4439712	mobB	.
4232	NC_017628.1	4439694	4440278	mobA	.
4233	NC_017628.1	4440348	4440617	yihD	.
4234	NC_017628.1	4440694	4441680	srkA	.
4235	NC_017628.1	4441697	4442323	dsbA	.
4236	NC_017628.1	4442478	4443908	yihF	.
4237	NC_017628.1	4443949	4444881	yihG	.
4238	NC_017628.1	4445245	4448031	polA	.
4239	NC_017628.1	4448413	4449045	yihA	.
4240	NC_017628.1	4449627	4450136	yihI	.
4241	NC_017628.1	4450325	4451698	hemN	.
4242	NC_017628.1	4451836	4451946	yshB	.
4243	NC_017628.1	4452058	4453467	glnG	.
4244	NC_017628.1	4453479	4454528	glnL	.
4245	NC_017628.1	4454702	4456111	glnA	.
4246	NC_017628.1	4456484	4458307	typA	.
4247	NC_017628.1	4458414	4459202	ECOK1_RS22430	.
4248	NC_017628.1	4459242	4460138	ECOK1_RS22435	.
4249	NC_017628.1	4460310	4461188	yihU	.
4250	NC_017628.1	4461213	4462100	ECOK1_RS22445	.
4251	NC_017628.1	4462133	4463143	ECOK1_RS22450	.
4252	NC_017628.1	4463213	4464646	ECOK1_RS22455	.
4253	NC_017628.1	4464745	4466094	ECOK1_RS22460	.
4254	NC_017628.1	4466084	4466971	ECOK1_RS22465	.
4255	NC_017628.1	4467112	4467711	yihX	.
4256	NC_017628.1	4467705	4468577	yihY	.
4257	NC_017628.1	4468574	4469011	dtd	.
4258	NC_017628.1	4469056	4469997	fabY	.
4259	NC_017628.1	4470061	4470969	ECOK1_RS22490	.
4260	NC_017628.1	4471198	4471509	ECOK1_RS22495	.
4261	NC_017628.1	4471510	4471800	nadS	.
4262	NC_017628.1	4472159	4472437	ECOK1_RS22510	.
4263	NC_017628.1	4472833	4473051	yiiE	.
4264	NC_017628.1	4473267	4474196	fdhE	.
4265	NC_017628.1	4474193	4474828	fdoI	.
4266	NC_017628.1	4474825	4475727	fdoH	.
4267	NC_017628.1	4475740	4478790	fdnG	.
4268	NC_017628.1	4478984	4479817	fdhD	.
4269	NC_017628.1	4480947	4482341	ECOK1_RS22560	.
4270	NC_017628.1	4482382	4482696	rhaM	.
4271	NC_017628.1	4482706	4483530	rhaD	.
4272	NC_017628.1	4483807	4485066	rhaA	.
4273	NC_017628.1	4485063	4486532	rhaB	.
4274	NC_017628.1	4486820	4487656	rhaS	.
4275	NC_017628.1	4487730	4488578	rhaR	.
4276	NC_017628.1	4488575	4489609	rhaT	.
4277	NC_017628.1	4489894	4490514	sodA	.
4278	NC_017628.1	4490774	4491757	kdgT	.
4279	NC_017628.1	4491906	4492580	yiiM	.
4280	NC_017628.1	4492686	4494059	cpxA	.
4281	NC_017628.1	4494056	4494754	cpxR	.
4282	NC_017628.1	4494904	4495404	cpxP	.
4283	NC_017628.1	4495553	4496455	fieF	.
4284	NC_017628.1	4496636	4497598	pfkA	.
4285	NC_017628.1	4497918	4498907	sbp	.
4286	NC_017628.1	4499014	4499769	cdh	.
4287	NC_017628.1	4499824	4500591	tpiA	.
4288	NC_017628.1	4500699	4501298	yiiQ	.
4289	NC_017628.1	4501399	4501839	yiiR	.
4290	NC_017628.1	4502051	4502350	yiiS	.
4291	NC_017628.1	4502377	4502805	uspD	.
4292	NC_017628.1	4502810	4503556	fpr	.
4293	NC_017628.1	4503653	4504663	glpX	.
4294	NC_017628.1	4504834	4506342	glpK	.
4295	NC_017628.1	4506365	4507210	glpF	.
4296	NC_017628.1	4507635	4507880	zapB	.
4297	NC_017628.1	4507965	4508450	rraA	.
4298	NC_017628.1	4508543	4509469	menA	.
4299	NC_017628.1	4509536	4510867	hslU	.
4300	NC_017628.1	4510877	4511407	hslV	.
4301	NC_017628.1	4511500	4512459	ftsN	.
4302	NC_017628.1	4512551	4513576	cytR	.
4303	NC_017628.1	4513732	4515930	priA	.
4304	NC_017628.1	4516133	4516345	rpmE	.
4305	NC_017628.1	4516406	4517014	yiiX	.
4306	NC_017628.1	4517074	4517391	metJ	.
4307	NC_017628.1	4517668	4518828	metB	.
4308	NC_017628.1	4518831	4521263	metL	.
4309	NC_017628.1	4521481	4522341	ECOK1_RS22775	.
4310	NC_017628.1	4522418	4524037	ECOK1_RS22780	.
4311	NC_017628.1	4525862	4526986	ECOK1_RS22790	.
4312	NC_017628.1	4527119	4528672	ECOK1_RS22795	.
4313	NC_017628.1	4529054	4529944	metF	.
